ds,yhat,yhat_lower,yhat_upper
2012-07-13,18.525571799951155,16.192928117789343,21.38319049951311
2012-07-14,18.48399492246231,15.950103140819877,20.890587465633896
2012-07-15,18.619458939114008,15.933532712646855,21.26939703702964
2012-07-16,18.627836327971174,15.970320228047564,21.211043132240672
2012-07-17,18.74987737923006,16.23206181951263,21.33375361132752
2012-07-18,18.722729370440632,16.132113756871313,21.115760765395805
2012-07-19,18.776565177284493,16.145885292696295,21.414443472110943
2012-07-20,18.826287017192747,16.27438068439529,21.335623693725367
2012-07-21,18.80259014762024,16.18873303440287,21.3183189494562
2012-07-22,18.949657821778295,16.34221475599934,21.534146969386786
2012-07-23,18.963595479841448,16.46443518277479,21.41411976414818
2012-07-24,19.08546234987826,16.526735427978117,21.751987472921027
2012-07-25,19.052780303680024,16.5981308392925,21.55600781832341
2012-07-26,19.096151448607667,16.55566568369699,21.741896144848837
2012-07-27,19.13095044609656,16.49544300790173,21.702677653105564
2012-07-28,19.088376667680976,16.506016929258344,21.66363041231998
2012-07-29,19.213137768378363,16.597620460104373,21.76860612090177
2012-07-30,19.201872913478724,16.42853469861069,21.735975279932916
2012-07-31,19.29617406568954,16.773967893733705,21.79097957783953
2012-08-01,19.234085379914422,16.72496191526661,22.012873933493243
2012-08-02,19.24671235401816,16.515947494604802,21.7547782864108
2012-08-03,19.249906855578413,16.54684673772635,21.715676945730195
2012-08-04,19.17531322507505,16.638456840928434,21.78914432714294
2012-08-05,19.26804708470909,16.76369153678687,21.82281930518409
2012-08-06,19.225115098591086,16.85890292732799,21.76098216390575
2012-08-07,19.288434063186163,16.669014621015194,21.8625352417024
2012-08-08,19.196329312391086,16.67628238043384,21.54939699170603
2012-08-09,19.18014399174516,16.61221483126672,21.83581166521239
2012-08-10,19.155925201676695,16.558577905539842,21.668957182470887
2012-08-11,19.055472069242082,16.49164704405672,21.403347657607863
2012-08-12,19.124017221430478,16.764317403085375,21.86283755322052
2012-08-13,19.058649740579163,16.594882710647585,21.623484627429367
2012-08-14,19.101337812595684,16.331739983069696,21.69167596210112
2012-08-15,18.990430887079782,16.31484296236326,21.546166954457867
2012-08-16,18.9572727470828,16.377502891885975,21.409160727738616
2012-08-17,18.917891345179264,16.430893347503407,21.83545668657485
2012-08-18,18.80405034003933,16.33230460173913,21.326723669333163
2012-08-19,18.8609337027843,16.267045281618987,21.49242615781415
2012-08-20,18.785571394082933,16.403283559218906,21.4011344676748
2012-08-21,18.819864268925134,16.213121108026595,21.4316842363615
2012-08-22,18.70208800097476,16.08117183703145,21.425116903692498
2012-08-23,18.663507423239825,15.867559325543647,21.13092939133269
2012-08-24,18.62006716565031,15.959183843424654,21.31517890258235
2012-08-25,18.503443570328667,16.13148108701554,21.203841199365435
2012-08-26,18.558729320118456,16.171219529436822,21.03595395808924
2012-08-27,18.48285886353848,15.98357101071062,21.11674267590403
2012-08-28,18.517632887047938,15.908387120918741,21.10587838280979
2012-08-29,18.401221727518045,15.824078976999232,21.145125652493828
2012-08-30,18.364779224904815,15.682657905654017,20.760434139756352
2012-08-31,18.32413299633772,15.915279272139506,20.914936717664578
2012-09-01,18.210836205744716,15.588148850900945,20.806817602245864
2012-09-02,18.269852346208108,15.700131829906999,20.643624525692708
2012-09-03,18.197981184319,15.579796398621735,20.747405535747355
2012-09-04,18.23688416469246,15.61392913219431,20.869466244108885
2012-09-05,18.124589193554137,15.666214570972222,20.59597998572447
2012-09-06,18.092106304458365,15.657934425116183,20.517767294036897
2012-09-07,18.055120166803714,15.55426536989504,20.492836328375418
2012-09-08,17.945044467241893,15.409347782299841,20.387692871016085
2012-09-09,18.006709614911895,15.607478577815549,20.654765991614532
2012-09-10,17.93679183328538,15.319631244883265,20.612889959230895
2012-09-11,17.976841833007352,15.528143584772899,20.404251155951847
2012-09-12,17.864792867223976,15.431965668695351,20.53405052858511
2012-09-13,17.831579545671993,15.392582376673067,20.53106428733032
2012-09-14,17.79283323676819,15.245322833795921,20.688023193493603
2012-09-15,17.6799389568146,15.130929360985851,20.11478738974644
2012-09-16,17.737725071869598,15.079709189043834,20.284418082226416
2012-09-17,17.6628937604179,15.014837802319994,20.131718181957645
2012-09-18,17.697050332227946,15.140734948433304,20.26813957034189
2012-09-19,17.57821112596268,14.979746051271503,20.215656385722905
2012-09-20,17.537421306896523,14.809984583634463,20.334962432809437
2012-09-21,17.49044836617681,14.854414359791368,20.12596332340631
2012-09-22,17.368836222378327,15.019139050037298,19.95907334145643
2012-09-23,17.417591283243635,14.749998589607516,20.02595064075081
2012-09-24,17.333608479132018,14.731796108670649,19.799917417688356
2012-09-25,17.358695457167382,14.798221127410855,19.99925278388557
2012-09-26,17.231074780642526,14.648868093732897,19.852224510674205
2012-09-27,17.18199560249751,14.705159081524531,19.714895583780145
2012-09-28,17.12742078340948,14.584020570985654,19.70388131745994
2012-09-29,16.999074541220182,14.477192035044679,19.5835027433099
2012-09-30,17.042122187069154,14.463651408879269,19.548603726045055
2012-10-01,16.953590162624128,14.132578952050741,19.39952379630258
2012-10-02,16.975384769346473,14.516718109734494,19.440443434017205
2012-10-03,16.845789628745095,13.965383581460303,19.37084717601164
2012-10-04,16.79607352275441,14.338668433703372,19.518892883516553
2012-10-05,16.742174744675815,14.232946618970852,19.259719677510873
2012-10-06,16.615747181074177,13.965625546965871,19.270653336216732
2012-10-07,16.661839782150988,14.15643755839471,19.23614263527086
2012-10-08,16.57731770132658,13.888010913781926,19.087366899383554
2012-10-09,16.603883522050324,14.160531323666289,19.232413533738676
2012-10-10,16.47957859641079,13.833706893899485,19.04087129079224
2012-10-11,16.43539608778832,13.988981925880283,18.98997651125267
2012-10-12,16.386971748882118,13.898500616556909,18.965898923652333
2012-10-13,16.26563751576103,13.622330033797326,18.82961585469914
2012-10-14,16.316109397982082,13.63250014551853,18.975230803488877
2012-10-15,16.23491773445935,13.785017016258792,18.934932850986264
2012-10-16,16.263437993745562,13.74026419161276,18.568750452108905
2012-10-17,16.139401881969853,13.606151193708651,18.814630950413108
2012-10-18,16.093520074517922,13.520409897024818,18.451562302524152
2012-10-19,16.0411823196083,13.361773336041178,18.595142728736306
2012-10-20,15.913519712447243,13.238894754697895,18.318219346492064
2012-10-21,15.955100347672525,13.43740460318709,18.862337734377988
2012-10-22,15.862366165389425,13.09297829875851,18.124877579792088
2012-10-23,15.876668941120831,13.295394159170087,18.46595326771724
2012-10-24,15.735784988022559,13.145822076033706,18.386095965563882
2012-10-25,15.67053973270067,13.122828053284977,18.249926601159327
2012-10-26,15.596507803792726,12.869719915644625,18.05895486966661
2012-10-27,15.445073373196866,13.004472294110055,18.198511325529655
2012-10-28,15.461121952076326,12.813203420512558,18.03558055574653
2012-10-29,15.341471506167125,12.940903181385192,17.848249138081393
2012-10-30,15.327900944678104,13.106689987873182,18.12518471405204
2012-10-31,15.158655708261492,12.750086920678465,17.764074345491814
2012-11-01,15.06506182443511,12.426066905004948,17.573069247833587
2012-11-02,14.96321432186382,12.247552055818577,17.675307013682264
2012-11-03,14.785025034633092,12.172692617740186,17.132460182707167
2012-11-04,14.775901321514038,12.261670112180902,17.334920171917233
2012-11-05,14.63316391067953,12.42661872169156,17.194454869755432
2012-11-06,14.599062283848742,11.835075089063956,17.22945941497043
2012-11-07,14.412267688799146,11.997170728719203,17.028925770431066
2012-11-08,14.304475505630501,11.884123081195206,17.013117905140767
2012-11-09,14.192083198424427,11.556577070577589,16.614283516164107
2012-11-10,14.007229196931252,11.339089806459832,16.546048826091948
2012-11-11,13.995464510572123,11.380645455491791,16.53829007221679
2012-11-12,13.854165517762217,11.327190113076805,16.51362807164521
2012-11-13,13.825546524837891,11.36527202374796,16.522473598116193
2012-11-14,13.648152305502723,11.059171941924124,16.227185633637728
2012-11-15,13.553462405260731,11.039344818213028,16.096318857523023
2012-11-16,13.45757343584036,10.938183455486286,16.055262508487544
2012-11-17,13.292244630806675,10.681432782244444,15.882515965713162
2012-11-18,13.302578325326303,10.648281034314257,15.812899821254815
2012-11-19,13.185443600575681,10.519735089952047,15.892721764509236
2012-11-20,13.182501425938549,10.888006462374527,15.852817425843368
2012-11-21,13.031711196485547,10.50875950633524,15.789021022763137
2012-11-22,12.963950092358164,10.42917027575999,15.659061791986446
2012-11-23,12.894711092068388,10.242314591360957,15.566859414162229
2012-11-24,12.755164493188976,10.039437916220285,15.291210701723584
2012-11-25,12.789854172220219,10.337894422294074,15.552276236047717
2012-11-26,12.695136391277426,10.14679665409832,15.279917886885128
2012-11-27,12.712219062327675,10.076581051069473,15.217047496557715
2012-11-28,12.578680966367086,9.917793539996936,15.153825205369978
2012-11-29,12.525101987881209,9.878396205468821,15.128100037367133
2012-11-30,12.466769874813169,9.863927431613883,14.877826881822154
2012-12-01,12.334748109851557,9.82751073631479,14.914402074538474
2012-12-02,12.373575919452264,9.893762403304578,14.873075958407378
2012-12-03,12.279708091778632,9.771888212999196,14.834221913181683
2012-12-04,12.294552451454479,9.768604964431198,14.767616371210728
2012-12-05,12.155984502065477,9.576782968808141,14.805843921334999
2012-12-06,12.094970388831086,9.387109836956306,14.511058938043128
2012-12-07,12.027263850124779,9.361955980645126,14.582528130619487
2012-12-08,11.884461996867909,9.19591548397163,14.451846672157203
2012-12-09,11.911691235106037,9.201594370723967,14.571527501698585
2012-12-10,11.806031373345954,9.42806592753688,14.54783568348007
2012-12-11,11.80953617305272,9.256711790518484,14.380304554353708
2012-12-12,11.660730303739687,9.18012303818813,14.289670102761528
2012-12-13,11.591214330498325,8.963544834450161,14.237950473299842
2012-12-14,11.517343900792138,8.905448201712307,14.096221590592735
2012-12-15,11.371268444945057,8.986467067382465,13.95214630884949
2012-12-16,11.398601198154886,8.812679316746241,14.029006053908724
2012-12-17,11.296829028462987,8.67672020691906,13.805391145015705
2012-12-18,11.308320741581335,8.733035852020276,13.959908053374608
2012-12-19,11.171814183660825,8.699776436786648,13.546122613005164
2012-12-20,11.119014067695423,8.706534591115282,13.878324318523719
2012-12-21,11.066266917504862,8.461454817076053,13.869109592274802
2012-12-22,10.945598593112774,8.3748254899621,13.517626404967315
2012-12-23,11.002386272009758,8.307510320761043,13.495728934876407
2012-12-24,10.93377335199353,8.492011114158219,13.57878532857396
2012-12-25,10.981685841914738,8.394845486827116,13.410208342640294
2012-12-26,10.884330373022333,8.159432334769809,13.341629231628001
2012-12-27,10.87280548869251,8.22436156152053,13.372495174706797
2012-12-28,10.862792265603506,8.28053903824958,13.624004481215346
2012-12-29,10.785609324933798,8.137298413601274,13.289736172139545
2012-12-30,10.885903648982858,8.287420066466662,13.489262800514224
2012-12-31,10.860085167953022,8.440938135317017,13.350394921357406
2013-01-01,10.949363153790554,8.530391185807973,13.543245859408712
2013-01-02,10.891264010033943,8.163158337436018,13.427693967958437
2013-01-03,10.91626157214461,8.392569492836008,13.6024873495035
2013-01-04,10.939485443365893,8.580110989006547,13.57877256640516
2013-01-05,10.891791926509136,8.403480001615131,13.472075391481138
2013-01-06,11.017468512591648,8.475777133424433,13.626817559731835
2013-01-07,11.01267949309181,8.668431049513266,13.699980008634155
2013-01-08,11.118510402564274,8.532042017999123,13.594659293196042
2013-01-09,11.07249062783623,8.491407300568769,13.624390754699872
2013-01-10,11.105225130484413,8.51534276801306,13.588677804868013
2013-01-11,11.132100730117182,8.624858201732973,13.795041535061449
2013-01-12,11.08435152446468,8.807271238159187,13.600104500968918
2013-01-13,11.206754516272756,8.733891954372645,13.753798944577067
2013-01-14,11.19606321416776,8.57663019968629,13.96054139665928
2013-01-15,11.294037201250022,8.670518962485426,14.031750495439272
2013-01-16,11.238947374260938,8.6762192435796,13.871083534592257
2013-01-17,11.262188236976009,8.486232419070165,13.86971089701453
2013-01-18,11.279963191431674,8.543727626908568,13.964765066565741
2013-01-19,11.224327945315723,8.65416504755441,13.852727188164597
2013-01-20,11.340863679897792,8.835879922070479,13.916698219731892
2013-01-21,11.327088336911764,8.790497887699479,13.86405117141844
2013-01-22,11.425464610625829,8.850730287192045,14.003006938840073
2013-01-23,11.374884925779497,8.818854121422909,13.910414881617541
2013-01-24,11.407265332789967,8.877908316933164,13.956655194693022
2013-01-25,11.439214766701562,8.964880115808459,13.865306539519992
2013-01-26,11.403065232572196,8.608970159069118,13.909322166371503
2013-01-27,11.54453493541211,8.927037407184445,14.324696645871342
2013-01-28,11.561133005909863,9.033002456726349,14.007951155422289
2013-01-29,11.695164611925247,9.102844488310163,14.107879313688313
2013-01-30,11.685216845280806,9.09474549154159,14.21195952099885
2013-01-31,11.7627573259117,9.46349786884688,14.361955938613296
2013-02-01,11.84381188160716,9.290517529243973,14.545259559667354
2013-02-02,11.860006680830008,9.345952634539334,14.45785693260762
2013-02-03,12.056246559081128,9.431427902675983,14.496106848351078
2013-02-04,12.129137826914583,9.671346732188638,14.499089131420977
2013-02-05,12.320013910244178,9.518408131501507,14.78584980602628
2013-02-06,12.366443708224242,10.002170254306218,14.927469135387703
